IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
104.25.30.78,4,3,0.25,181.05,0.00,N/A
172.67.223.158,4,3,0.25,181.24,0.00,N/A
172.65.243.90,4,3,0.25,181.29,0.00,N/A
104.25.120.117,4,3,0.25,181.65,0.00,N/A
172.67.216.201,4,3,0.25,181.75,0.00,N/A
104.24.4.34,4,3,0.25,182.01,0.00,N/A
104.24.0.194,4,3,0.25,182.09,0.00,N/A
172.66.162.74,4,3,0.25,182.62,0.00,N/A
104.24.24.127,4,3,0.25,183.18,0.00,N/A
104.24.29.205,4,3,0.25,183.34,0.00,N/A
104.24.1.33,4,3,0.25,183.48,0.00,N/A
104.24.8.179,4,3,0.25,184.38,0.00,N/A
172.66.161.225,4,3,0.25,187.02,0.00,N/A
104.24.27.196,4,3,0.25,190.42,0.00,N/A
172.67.222.225,4,3,0.25,190.99,0.00,N/A
104.29.111.49,4,3,0.25,205.34,0.00,N/A
172.65.180.239,4,3,0.25,208.23,0.00,N/A
172.65.190.43,4,3,0.25,211.07,0.00,N/A
172.65.188.209,4,3,0.25,213.17,0.00,N/A
172.65.212.139,4,3,0.25,215.97,0.00,N/A
172.65.215.250,4,3,0.25,216.17,0.00,N/A
172.65.187.243,4,3,0.25,216.27,0.00,N/A
172.67.143.84,4,3,0.25,216.45,0.00,N/A
172.65.179.26,4,3,0.25,217.00,0.00,N/A
104.29.124.4,4,3,0.25,218.34,0.00,N/A
172.67.205.69,4,3,0.25,218.89,0.00,N/A
172.65.183.44,4,3,0.25,219.96,0.00,N/A
172.65.181.92,4,3,0.25,220.67,0.00,N/A
172.65.178.58,4,3,0.25,221.01,0.00,N/A
172.67.138.70,4,3,0.25,223.18,0.00,N/A
172.65.210.213,4,3,0.25,223.30,0.00,N/A
172.65.189.234,4,3,0.25,223.35,0.00,N/A
172.67.207.228,4,3,0.25,223.59,0.00,N/A
172.67.139.124,4,3,0.25,226.43,0.00,N/A
172.65.177.65,4,3,0.25,226.93,0.00,N/A
172.67.140.93,4,3,0.25,228.30,0.00,N/A
172.65.211.195,4,3,0.25,228.36,0.00,N/A
172.67.196.140,4,3,0.25,228.57,0.00,N/A
172.67.204.165,4,3,0.25,231.86,0.00,N/A
172.65.191.210,4,3,0.25,232.18,0.00,N/A
172.67.198.30,4,3,0.25,245.18,0.00,N/A
172.65.186.33,4,3,0.25,253.84,0.00,N/A
104.29.139.123,4,3,0.25,254.01,0.00,N/A
104.29.156.38,4,3,0.25,284.73,0.00,N/A
104.29.148.114,4,3,0.25,285.90,0.00,N/A
104.29.157.225,4,3,0.25,328.02,0.00,N/A
104.29.142.91,4,3,0.25,347.14,0.00,N/A
104.17.113.184,4,2,0.50,23.69,0.00,N/A
172.66.3.58,4,2,0.50,73.20,0.00,N/A
172.65.237.85,4,2,0.50,73.46,0.00,N/A
172.65.234.222,4,2,0.50,74.28,0.00,N/A
104.25.242.18,4,2,0.50,74.29,0.00,N/A
172.65.238.183,4,2,0.50,74.35,0.00,N/A
104.25.248.228,4,2,0.50,74.85,0.00,N/A
172.65.232.134,4,2,0.50,74.85,0.00,N/A
172.65.233.146,4,2,0.50,74.96,0.00,N/A
172.65.236.33,4,2,0.50,76.01,0.00,N/A
172.65.226.25,4,2,0.50,76.82,0.00,N/A
172.65.231.164,4,2,0.50,77.26,0.00,N/A
172.65.230.55,4,2,0.50,77.80,0.00,N/A
104.25.244.177,4,2,0.50,78.21,0.00,N/A
172.65.228.218,4,2,0.50,79.08,0.00,N/A
172.65.229.240,4,2,0.50,79.39,0.00,N/A
172.65.227.243,4,2,0.50,82.09,0.00,N/A
172.67.74.179,4,2,0.50,158.30,0.00,N/A
104.26.9.225,4,2,0.50,158.64,0.00,N/A
104.26.5.63,4,2,0.50,159.27,0.00,N/A
104.26.12.251,4,2,0.50,159.49,0.00,N/A
104.26.13.81,4,2,0.50,159.66,0.00,N/A
104.26.8.28,4,2,0.50,159.67,0.00,N/A
104.26.4.231,4,2,0.50,162.41,0.00,N/A
104.26.11.182,4,2,0.50,162.59,0.00,N/A
104.26.1.105,4,2,0.50,162.87,0.00,N/A
104.25.91.204,4,2,0.50,163.27,0.00,N/A
104.26.15.206,4,2,0.50,163.84,0.00,N/A
104.24.95.175,4,2,0.50,165.39,0.00,N/A
104.24.61.210,4,2,0.50,166.58,0.00,N/A
104.25.40.149,4,2,0.50,166.65,0.00,N/A
172.67.90.152,4,2,0.50,167.33,0.00,N/A
104.25.133.96,4,2,0.50,167.35,0.00,N/A
172.66.152.60,4,2,0.50,167.47,0.00,N/A
104.25.139.128,4,2,0.50,167.53,0.00,N/A
172.66.171.193,4,2,0.50,167.82,0.00,N/A
104.25.33.129,4,2,0.50,167.89,0.00,N/A
104.25.38.139,4,2,0.50,168.16,0.00,N/A
104.19.216.161,4,2,0.50,168.21,0.00,N/A
104.25.232.31,4,2,0.50,168.24,0.00,N/A
104.25.128.166,4,2,0.50,168.39,0.00,N/A
104.25.127.145,4,2,0.50,168.39,0.00,N/A
104.25.136.125,4,2,0.50,168.60,0.00,N/A
104.25.233.241,4,2,0.50,168.82,0.00,N/A
172.66.149.156,4,2,0.50,169.12,0.00,N/A
104.25.51.80,4,2,0.50,169.21,0.00,N/A
104.25.75.205,4,2,0.50,169.51,0.00,N/A
104.25.41.85,4,2,0.50,169.52,0.00,N/A
104.24.60.215,4,2,0.50,169.68,0.00,N/A
104.25.46.122,4,2,0.50,169.70,0.00,N/A
172.66.206.80,4,2,0.50,169.78,0.00,N/A
104.25.107.108,4,2,0.50,169.80,0.00,N/A
172.66.142.156,4,2,0.50,170.05,0.00,N/A
104.24.88.149,4,2,0.50,170.19,0.00,N/A
104.25.55.111,4,2,0.50,170.32,0.00,N/A
104.25.65.138,4,2,0.50,170.52,0.00,N/A
104.25.74.29,4,2,0.50,170.68,0.00,N/A
104.25.106.213,4,2,0.50,170.82,0.00,N/A
104.25.150.114,4,2,0.50,170.84,0.00,N/A
172.66.151.87,4,2,0.50,170.92,0.00,N/A
104.25.125.155,4,2,0.50,171.24,0.00,N/A
104.24.89.71,4,2,0.50,171.25,0.00,N/A
104.25.79.67,4,2,0.50,171.28,0.00,N/A
104.25.118.64,4,2,0.50,171.30,0.00,N/A
104.25.122.220,4,2,0.50,171.37,0.00,N/A
104.25.61.87,4,2,0.50,171.44,0.00,N/A
172.66.146.27,4,2,0.50,171.48,0.00,N/A
104.24.93.234,4,2,0.50,171.53,0.00,N/A
104.24.67.230,4,2,0.50,171.53,0.00,N/A
104.25.67.70,4,2,0.50,171.74,0.00,N/A
104.24.62.53,4,2,0.50,171.92,0.00,N/A
104.25.110.47,4,2,0.50,172.12,0.00,N/A
104.25.108.13,4,2,0.50,172.16,0.00,N/A
104.25.26.31,4,2,0.50,172.25,0.00,N/A
104.25.83.62,4,2,0.50,172.27,0.00,N/A
104.25.73.133,4,2,0.50,172.29,0.00,N/A
104.25.87.62,4,2,0.50,172.38,0.00,N/A
104.25.54.177,4,2,0.50,172.56,0.00,N/A
172.66.158.90,4,2,0.50,172.64,0.00,N/A
104.25.89.111,4,2,0.50,172.65,0.00,N/A
104.25.230.127,4,2,0.50,172.96,0.00,N/A
172.67.184.179,4,2,0.50,172.97,0.00,N/A
104.25.68.75,4,2,0.50,173.06,0.00,N/A
104.25.47.233,4,2,0.50,173.07,0.00,N/A
104.25.137.48,4,2,0.50,173.07,0.00,N/A
104.25.143.30,4,2,0.50,173.09,0.00,N/A
104.21.112.231,4,2,0.50,173.23,0.00,N/A
104.25.141.36,4,2,0.50,173.42,0.00,N/A
104.25.31.19,4,2,0.50,173.48,0.00,N/A
172.66.138.63,4,2,0.50,173.56,0.00,N/A
104.24.63.40,4,2,0.50,173.62,0.00,N/A
104.25.109.209,4,2,0.50,173.62,0.00,N/A
104.25.48.44,4,2,0.50,173.65,0.00,N/A
104.25.32.116,4,2,0.50,173.66,0.00,N/A
104.25.113.61,4,2,0.50,173.81,0.00,N/A
104.25.144.136,4,2,0.50,173.82,0.00,N/A
104.25.103.104,4,2,0.50,173.83,0.00,N/A
104.25.97.175,4,2,0.50,173.91,0.00,N/A
104.24.47.117,4,2,0.50,173.95,0.00,N/A
104.25.50.192,4,2,0.50,174.05,0.00,N/A
104.25.134.222,4,2,0.50,174.06,0.00,N/A
104.25.112.211,4,2,0.50,174.18,0.00,N/A
104.24.86.161,4,2,0.50,174.23,0.00,N/A
104.25.142.1,4,2,0.50,174.30,0.00,N/A
104.24.91.26,4,2,0.50,174.32,0.00,N/A
104.25.130.66,4,2,0.50,174.38,0.00,N/A
104.25.111.50,4,2,0.50,174.46,0.00,N/A
104.24.78.171,4,2,0.50,174.58,0.00,N/A
104.24.90.210,4,2,0.50,174.58,0.00,N/A
104.24.76.237,4,2,0.50,174.58,0.00,N/A
104.24.85.21,4,2,0.50,174.58,0.00,N/A
104.25.82.168,4,2,0.50,174.63,0.00,N/A
104.25.77.37,4,2,0.50,174.66,0.00,N/A
104.21.96.68,4,2,0.50,174.69,0.00,N/A
104.25.115.102,4,2,0.50,174.69,0.00,N/A
104.25.93.122,4,2,0.50,174.69,0.00,N/A
104.25.88.102,4,2,0.50,174.70,0.00,N/A
104.25.35.187,4,2,0.50,174.84,0.00,N/A
104.25.100.149,4,2,0.50,175.06,0.00,N/A
172.65.147.44,4,2,0.50,175.10,0.00,N/A
104.24.64.127,4,2,0.50,175.21,0.00,N/A
104.24.65.151,4,2,0.50,175.23,0.00,N/A
104.24.58.168,4,2,0.50,175.39,0.00,N/A
172.66.150.72,4,2,0.50,175.58,0.00,N/A
104.25.138.229,4,2,0.50,175.61,0.00,N/A
172.66.156.217,4,2,0.50,175.65,0.00,N/A
172.66.143.16,4,2,0.50,175.84,0.00,N/A
104.25.53.172,4,2,0.50,175.89,0.00,N/A
104.25.104.201,4,2,0.50,175.91,0.00,N/A
104.25.116.33,4,2,0.50,175.93,0.00,N/A
104.25.42.15,4,2,0.50,176.05,0.00,N/A
104.24.55.32,4,2,0.50,176.09,0.00,N/A
172.66.147.54,4,2,0.50,176.21,0.00,N/A
104.25.101.134,4,2,0.50,176.34,0.00,N/A
104.24.34.124,4,2,0.50,176.36,0.00,N/A
104.25.72.161,4,2,0.50,176.51,0.00,N/A
104.24.70.148,4,2,0.50,176.60,0.00,N/A
172.66.141.40,4,2,0.50,176.63,0.00,N/A
104.25.45.183,4,2,0.50,176.77,0.00,N/A
104.25.49.142,4,2,0.50,176.79,0.00,N/A
104.25.28.13,4,2,0.50,176.89,0.00,N/A
104.25.21.37,4,2,0.50,176.93,0.00,N/A
104.25.69.165,4,2,0.50,176.97,0.00,N/A
104.25.71.153,4,2,0.50,176.97,0.00,N/A
104.25.25.180,4,2,0.50,177.01,0.00,N/A
104.24.92.36,4,2,0.50,177.05,0.00,N/A
104.24.75.45,4,2,0.50,177.05,0.00,N/A
104.24.49.11,4,2,0.50,177.14,0.00,N/A
104.25.99.89,4,2,0.50,177.22,0.00,N/A
104.25.64.200,4,2,0.50,177.30,0.00,N/A
104.24.40.125,4,2,0.50,177.34,0.00,N/A
104.25.114.162,4,2,0.50,177.51,0.00,N/A
104.25.78.145,4,2,0.50,177.55,0.00,N/A
104.25.44.130,4,2,0.50,177.58,0.00,N/A
104.25.92.202,4,2,0.50,177.79,0.00,N/A
104.25.43.106,4,2,0.50,177.85,0.00,N/A
104.24.71.129,4,2,0.50,177.95,0.00,N/A
104.25.36.47,4,2,0.50,177.95,0.00,N/A
104.25.52.163,4,2,0.50,177.97,0.00,N/A
104.25.23.200,4,2,0.50,178.02,0.00,N/A
104.25.60.218,4,2,0.50,178.10,0.00,N/A
104.25.151.103,4,2,0.50,178.12,0.00,N/A
104.25.228.56,4,2,0.50,178.21,0.00,N/A
104.25.140.244,4,2,0.50,178.46,0.00,N/A
104.25.119.153,4,2,0.50,178.56,0.00,N/A
104.24.59.169,4,2,0.50,178.57,0.00,N/A
104.24.30.187,4,2,0.50,178.59,0.00,N/A
104.24.16.160,4,2,0.50,178.60,0.00,N/A
104.24.26.204,4,2,0.50,178.64,0.00,N/A
104.24.33.188,4,2,0.50,178.64,0.00,N/A
104.25.39.243,4,2,0.50,178.86,0.00,N/A
104.25.27.108,4,2,0.50,178.94,0.00,N/A
104.21.98.198,4,2,0.50,179.09,0.00,N/A
104.25.231.4,4,2,0.50,179.19,0.00,N/A
104.25.63.16,4,2,0.50,179.20,0.00,N/A
104.25.22.226,4,2,0.50,179.32,0.00,N/A
104.25.94.98,4,2,0.50,179.33,0.00,N/A
172.66.157.68,4,2,0.50,179.56,0.00,N/A
104.24.43.6,4,2,0.50,179.62,0.00,N/A
104.25.212.11,4,2,0.50,179.73,0.00,N/A
104.25.102.147,4,2,0.50,179.80,0.00,N/A
104.25.62.216,4,2,0.50,179.84,0.00,N/A
104.24.45.176,4,2,0.50,179.92,0.00,N/A
104.24.72.101,4,2,0.50,179.93,0.00,N/A
104.25.90.246,4,2,0.50,180.14,0.00,N/A
104.25.117.85,4,2,0.50,180.21,0.00,N/A
104.24.94.203,4,2,0.50,180.35,0.00,N/A
104.24.68.228,4,2,0.50,180.46,0.00,N/A
104.24.83.47,4,2,0.50,180.46,0.00,N/A
104.25.57.170,4,2,0.50,180.53,0.00,N/A
104.24.87.182,4,2,0.50,180.54,0.00,N/A
104.25.34.196,4,2,0.50,180.57,0.00,N/A
104.24.20.244,4,2,0.50,180.58,0.00,N/A
172.65.245.131,4,2,0.50,180.60,0.00,N/A
104.24.77.98,4,2,0.50,180.73,0.00,N/A
104.24.74.191,4,2,0.50,180.81,0.00,N/A
104.25.81.68,4,2,0.50,181.17,0.00,N/A
104.24.44.121,4,2,0.50,181.20,0.00,N/A
104.24.84.77,4,2,0.50,181.34,0.00,N/A
172.67.202.218,4,4,0.00,217.66,0.00,N/A
104.24.57.175,4,2,0.50,181.45,0.00,N/A
104.24.41.50,4,2,0.50,181.52,0.00,N/A
104.24.54.230,4,2,0.50,181.55,0.00,N/A
104.24.56.24,4,2,0.50,181.72,0.00,N/A
104.24.53.114,4,2,0.50,181.78,0.00,N/A
104.24.35.125,4,2,0.50,181.78,0.00,N/A
104.25.152.2,4,2,0.50,182.23,0.00,N/A
172.66.139.127,4,2,0.50,182.34,0.00,N/A
172.66.136.125,4,2,0.50,182.95,0.00,N/A
104.24.36.97,4,2,0.50,183.32,0.00,N/A
104.24.80.224,4,2,0.50,183.48,0.00,N/A
104.24.48.114,4,2,0.50,183.59,0.00,N/A
104.24.66.153,4,2,0.50,183.72,0.00,N/A
104.24.79.197,4,2,0.50,183.80,0.00,N/A
104.24.11.23,4,2,0.50,184.32,0.00,N/A
172.66.208.188,4,2,0.50,184.75,0.00,N/A
104.24.28.140,4,2,0.50,185.31,0.00,N/A
104.24.32.172,4,2,0.50,185.38,0.00,N/A
104.25.29.212,4,2,0.50,186.38,0.00,N/A
172.66.210.219,4,2,0.50,186.39,0.00,N/A
104.24.73.49,4,2,0.50,186.50,0.00,N/A
172.65.219.240,4,2,0.50,213.21,0.00,N/A
172.65.214.12,4,2,0.50,213.42,0.00,N/A
172.65.218.196,4,2,0.50,215.03,0.00,N/A
172.65.216.40,4,2,0.50,215.20,0.00,N/A
172.65.213.34,4,2,0.50,216.87,0.00,N/A
172.65.220.221,4,2,0.50,217.27,0.00,N/A
172.65.221.75,4,2,0.50,218.00,0.00,N/A
172.65.222.147,4,2,0.50,227.39,0.00,N/A
172.65.223.177,4,2,0.50,238.71,0.00,N/A
172.65.217.188,4,2,0.50,241.80,0.00,N/A
172.65.208.51,4,2,0.50,244.11,0.00,N/A
104.29.159.143,4,2,0.50,288.90,0.00,N/A
104.29.146.219,4,2,0.50,327.71,0.00,N/A
104.29.145.234,4,2,0.50,431.20,0.00,N/A
104.17.114.144,4,1,0.75,21.23,0.00,N/A
104.17.26.247,4,1,0.75,24.35,0.00,N/A
104.17.112.167,4,1,0.75,25.41,0.00,N/A
104.21.89.186,4,1,0.75,71.03,0.00,N/A
104.21.94.83,4,1,0.75,73.39,0.00,N/A
104.21.91.230,4,1,0.75,73.90,0.00,N/A
104.25.252.83,4,1,0.75,73.92,0.00,N/A
104.21.90.193,4,1,0.75,75.50,0.00,N/A
104.21.95.5,4,1,0.75,78.48,0.00,N/A
104.21.93.106,4,1,0.75,80.03,0.00,N/A
104.19.217.87,4,1,0.75,163.65,0.00,N/A
104.19.3.81,4,1,0.75,164.90,0.00,N/A
104.19.223.61,4,1,0.75,165.40,0.00,N/A
104.19.207.99,4,1,0.75,165.56,0.00,N/A
104.21.117.203,4,1,0.75,166.54,0.00,N/A
104.21.115.92,4,1,0.75,166.63,0.00,N/A
104.19.219.197,4,1,0.75,166.69,0.00,N/A
104.18.3.14,4,1,0.75,167.32,0.00,N/A
104.21.116.147,4,1,0.75,168.01,0.00,N/A
104.18.60.61,4,1,0.75,168.97,0.00,N/A
172.66.153.16,4,1,0.75,169.52,0.00,N/A
104.21.126.245,4,1,0.75,169.86,0.00,N/A
104.21.123.195,4,1,0.75,169.86,0.00,N/A
104.19.215.100,4,1,0.75,169.98,0.00,N/A
104.19.209.20,4,1,0.75,170.53,0.00,N/A
104.21.113.214,4,1,0.75,170.82,0.00,N/A
104.18.56.231,4,1,0.75,171.06,0.00,N/A
104.25.227.224,4,1,0.75,171.22,0.00,N/A
104.19.204.154,4,1,0.75,171.37,0.00,N/A
104.19.227.135,4,1,0.75,171.48,0.00,N/A
104.16.172.198,4,1,0.75,172.52,0.00,N/A
104.25.234.67,4,1,0.75,172.82,0.00,N/A
104.21.120.92,4,1,0.75,173.12,0.00,N/A
104.19.245.170,4,1,0.75,173.21,0.00,N/A
104.21.111.4,4,1,0.75,173.31,0.00,N/A
104.19.214.147,4,1,0.75,173.77,0.00,N/A
104.19.4.185,4,1,0.75,174.25,0.00,N/A
104.25.153.151,4,1,0.75,174.47,0.00,N/A
104.19.210.5,4,1,0.75,175.11,0.00,N/A
172.66.154.220,4,1,0.75,175.29,0.00,N/A
104.19.211.56,4,1,0.75,175.64,0.00,N/A
104.16.168.148,4,1,0.75,176.21,0.00,N/A
104.19.213.65,4,1,0.75,176.55,0.00,N/A
104.21.119.181,4,1,0.75,176.89,0.00,N/A
104.19.224.136,4,1,0.75,177.27,0.00,N/A
104.21.125.75,4,1,0.75,177.43,0.00,N/A
104.21.127.178,4,1,0.75,177.49,0.00,N/A
104.21.122.241,4,1,0.75,177.49,0.00,N/A
104.19.222.202,4,1,0.75,178.32,0.00,N/A
104.18.57.244,4,1,0.75,178.38,0.00,N/A
172.65.248.58,4,1,0.75,178.80,0.00,N/A
104.19.221.213,4,1,0.75,178.83,0.00,N/A
104.21.121.219,4,1,0.75,179.07,0.00,N/A
104.19.220.198,4,1,0.75,179.08,0.00,N/A
104.19.102.9,4,1,0.75,179.20,0.00,N/A
104.19.100.40,4,1,0.75,179.20,0.00,N/A
104.19.212.92,4,1,0.75,179.58,0.00,N/A
104.19.231.176,4,1,0.75,179.86,0.00,N/A
104.25.229.38,4,1,0.75,181.43,0.00,N/A
104.19.197.243,4,1,0.75,185.85,0.00,N/A
104.25.239.22,4,1,0.75,187.94,0.00,N/A
172.65.184.26,4,1,0.75,214.13,0.00,N/A
104.20.54.11,4,1,0.75,228.59,0.00,N/A
162.159.144.209,4,1,0.75,268.72,0.00,N/A
162.159.224.254,4,1,0.75,278.05,0.00,N/A
104.29.141.252,4,1,0.75,346.99,0.00,N/A
